Game1,-5.0
Game2,-3.5
Game3,-3.5
Game4,-4.0
Game5,-6.5
Game6,-6.0
Game7,-4.5
Game8,-5.5
Game9,-4.0
Game10,-5.0
Game11,-4.0
Game12,-6.5
Game13,-4.0
Game14,-5.0
Game15,-2.5
Game16,-2.5
Game17,-7.5
Game18,-4.0
Game19,-3.0
Game20,-6.0
Game1,-1.5
Game2,-7.0
Game3,-7.0
Game4,-3.0
Game5,-4.5
Game6,-6.5
Game7,-7.0
Game8,-4.0
Game9,-6.0
Game10,-3.5
Game11,-6.0
Game12,0.0
Game13,-4.0
Game14,-5.5
Game15,-3.0
Game16,-6.0
Game17,-5.5
Game18,-6.5
Game19,-4.5
Game20,-5.0
Game21,-4.5
Game22,-3.5
Game23,-2.0
Game24,-4.5
Game25,-4.5
Game26,-6.5
Game27,-0.5
Game28,-7.5
Game29,3.5
Game30,-1.0
Game1,-3.0
Game1,-6.0
Game2,-5.5
Game3,-5.5
Game4,2.5
Game5,-7.5
Game6,2.5
Game7,-5.0
Game8,-3.0
Game9,-5.0
Game10,-6.5
Game1,-5.0
Game2,-4.0
Game3,-4.0
Game4,-8.5
Game5,-4.0
Game6,-0.5
Game7,-2.5
Game8,-6.0
Game9,-7.5
Game10,-4.5
Game11,-7.0
Game12,-3.0
Game13,-2.5
Game14,-3.0
Game15,-6.5
Game16,-4.0
Game17,-4.5
Game18,-6.5
Game19,-6.5
Game20,-5.0
Game21,-4.5
Game22,0.5
Game23,-6.0
Game24,-6.5
Game25,-8.5
Game26,-2.5
Game27,-5.0
Game28,-5.0
Game29,-2.5
Game30,-7.0
