Game10,-7.0
Game11,0.5
Game12,-6.5
Game13,-5.5
Game14,-5.5
Game15,-5.5
Game16,-4.5
Game17,-4.5
Game18,-4.0
Game19,-3.0
Game20,-6.0
Game21,-4.5
Game22,-3.5
Game23,-7.5
Game24,-6.0
Game25,-6.5
Game26,-6.5
Game27,-2.5
Game28,-4.0
Game29,-1.5
Game30,-3.0
Game31,-6.5
Game32,-6.0
Game33,0.5
Game34,-4.0
Game35,-7.0
Game36,-6.5
Game37,-5.5
Game38,-3.0
Game39,-7.0
Game40,-4.0
Game41,3.5
Game42,-4.0
Game43,-5.5
Game44,-4.5
Game45,-3.5
Game46,-5.0
Game47,-8.0
Game48,-7.5
Game49,-6.5
Game50,-5.0
Game51,-6.0
Game52,-7.0
Game53,-6.0
Game54,-5.0
Game55,-6.0
Game56,-5.5
Game57,-5.0
Game58,-3.5
Game59,-2.5
Game60,-6.0
Game61,-0.5
Game62,-5.0
Game63,-4.5
Game64,-3.0
Game65,-3.5
Game66,2.5
Game67,-7.5
Game68,1.0
Game69,-5.5
Game70,2.0
Game1,0.5
Game1,-2.0
Game1,-5.0
Game1,-3.5
Game1,-2.5
Game1,-6.0
Game1,-6.0
Game1,-4.0
Game1,-5.0
Game1,-5.0
Game1,-2.5
Game1,-5.0
Game1,-7.0
Game1,-6.5
Game1,-5.5
Game1,-7.0
Game1,-6.5
Game1,-2.0
Game1,-5.0
Game1,-3.0
Game1,-3.0
Game1,-7.5
Game1,-7.0
Game1,-4.0
Game1,-6.0
Game1,-3.0
Game1,-4.5
Game1,-5.0
Game1,3.0
Game1,0.5
Game1,-4.0
Game1,-5.0
Game1,-4.0
Game1,0.5
Game1,-8.5
Game1,-3.0
Game1,-7.0
Game1,2.5
Game1,-4.5
Game1,-7.0
Game1,-5.0
Game1,-3.0
Game1,-4.5
Game1,-8.0
Game1,-3.0
Game1,-8.0
Game1,-8.0
Game1,-5.5
Game1,-4.5
Game1,-7.0
Game1,-5.5
Game1,1.5
Game1,-5.0
Game1,-3.0
Game1,-2.0
Game1,-3.5
Game1,-1.0
Game1,-1.0
Game1,-6.5
Game1,-4.5
Game1,-6.0
Game1,-4.0
Game1,-3.0
Game1,-8.0
Game1,-6.5
Game1,-6.5
Game1,-5.5
Game1,-2.0
Game1,-3.5
Game1,-5.5
Game1,-4.0
Game1,1.0
Game1,-5.5
Game1,-0.5
Game1,-6.5
Game1,0.5
Game1,-5.0
Game1,-6.5
Game1,-2.5
Game1,-2.5
Game1,-1.5
Game1,-8.0
Game1,-4.0
Game1,-3.0
Game1,-0.5
Game1,-7.0
Game1,1.0
Game1,-2.0
Game1,-6.0
Game1,-8.5
Game1,-5.0
Game1,-7.5
Game1,-5.0
Game1,-3.5
Game1,-4.5
Game1,-5.0
Game1,-0.5
Game1,-3.5
Game1,-6.5
Game1,-7.5
Game1,-3.5
Game1,-4.0
Game1,-3.0
Game1,-1.0
Game1,-4.0
Game1,-5.5
Game1,-3.0
Game1,-1.5
Game1,-6.0
Game1,-3.5
Game1,-5.0
Game1,-4.0
Game1,-2.0
Game1,-2.5
Game1,-6.0
Game1,-6.0
Game1,-5.5
Game1,-4.5
Game1,-3.5
Game1,-5.0
Game1,-6.5
Game1,-4.5
Game1,-4.0
Game1,2.5
Game1,-4.0
Game1,-4.0
Game1,-5.5
Game1,-3.5
Game1,-7.0
Game1,-4.0
Game1,-8.0
Game1,-8.0
Game1,-6.0
Game1,-5.0
Game1,-3.5
Game1,-7.0
Game1,-1.0
Game1,-6.0
Game1,0.5
Game1,-8.5
Game1,-4.5
Game1,5.0
Game1,-10.0
Game1,-5.5
Game1,-2.5
Game1,-7.5
Game1,-6.5
Game1,-4.5
Game1,-3.5
Game1,-2.5
