Game1,1.0
Game2,-3.0
Game3,-5.0
Game4,-6.5
Game5,-3.5
Game6,0.0
Game7,-5.0
Game8,0.5
Game9,-2.0
Game10,-3.0
Game11,-5.5
Game12,-5.5
Game13,-5.0
Game14,-5.0
Game15,-7.0
Game16,-5.0
Game17,0.5
Game18,-3.5
Game19,-9.0
Game20,-3.5
Game1,-7.5
Game2,-5.5
Game3,-6.5
Game4,-5.5
Game5,-7.0
Game6,-5.0
Game7,-9.0
Game8,-8.0
Game9,-4.0
Game10,-7.5
Game11,-6.5
Game12,-9.5
Game13,0.0
Game14,-4.5
Game15,-5.5
Game16,-4.5
Game17,-6.0
Game18,-4.0
Game19,-4.0
Game20,-4.5
Game21,-6.5
Game22,-7.0
Game23,-3.0
Game24,-6.0
Game25,-4.0
Game26,-2.5
Game27,-3.0
Game28,-4.5
Game29,-6.0
Game30,-4.0
Game1,-4.5
Game1,-5.0
Game2,-6.0
Game3,-4.5
Game4,-5.5
Game5,-5.5
Game6,-5.5
Game7,-5.0
Game8,-7.5
Game9,-0.5
Game10,-3.0
Game1,-6.0
Game2,-6.5
Game3,-6.0
Game4,-6.0
Game5,-5.0
Game6,-0.5
Game7,-2.5
Game8,-2.5
Game9,-7.5
Game10,-5.0
Game11,-4.5
Game12,-6.5
Game13,-6.0
Game14,-3.0
Game15,-0.5
Game16,-7.5
Game17,-4.5
Game18,-3.5
Game19,-1.0
Game20,-3.5
Game21,-7.5
Game22,-4.0
Game23,-5.0
Game24,-7.0
Game25,-3.5
Game26,-5.5
Game27,-0.5
Game28,-4.5
Game29,-6.0
Game30,-7.0
